Id,Tweet Time,Url,Tweet Text,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Follower Count,User Following Count,User Tweets Count,User Likes Count,User Location
1524561805737349121,2022-05-12 01:27:14+00:00,https://twitter.com/NegeriWayahna/status/1524561805737349121,@CatatanAli07 Sama akun yg ini blm di polbek bang,0,1,0,,8.218839921986519e+17,NegeriWayahna,2367.0,2357.0,12632.0,7272.0,Behditueun Bandung
1524561590460481536,2022-05-12 01:26:22+00:00,https://twitter.com/Just_dhee1203/status/1524561590460481536,@CatatanAli07 Yes.. even though you are no body😍 https://t.co/eKUn9oH6q6,0,1,0,,1.3634015146272113e+18,Just_dhee1203,21481.0,10355.0,41505.0,72843.0,Bumi الله
1524561503113945090,2022-05-12 01:26:01+00:00,https://twitter.com/RadarKorupsi/status/1524561503113945090,@CatatanAli07 Ahahaha🤣🫢,0,1,0,,1219055858.0,RadarKorupsi,22115.0,17821.0,134219.0,135253.0,"Dago, Bandung"
1524561200201474049,2022-05-12 01:24:49+00:00,https://twitter.com/RadarKorupsi/status/1524561200201474049,"@CatatanAli07 Huahahaha🤣
SEMENTARA baru punya satu mertua, Mas Brad🤣🏃‍♂️🏃‍♂️",0,1,0,,1219055858.0,RadarKorupsi,22115.0,17821.0,134219.0,135253.0,"Dago, Bandung"
1524560776643891201,2022-05-12 01:23:08+00:00,https://twitter.com/RadarKorupsi/status/1524560776643891201,"@CatatanAli07 Hahaha😂baru punya uang bakal mudik, my Brad. Baru bisa nengokin Martua nih.",0,1,0,,1219055858.0,RadarKorupsi,22115.0,17821.0,134219.0,135253.0,"Dago, Bandung"
1524560564605026305,2022-05-12 01:22:18+00:00,https://twitter.com/Gank_Of_Petojo/status/1524560564605026305,"@CatatanAli07 Wah gw gak sempet kemana2.
Baru kemaren malem sampe dr Jepara, untungnya sore ini disuruh balik Jakarta, bukannya ditenteng ke Jepara atau Pati😅",0,1,0,,486650220.0,Gank_Of_Petojo,17674.0,8214.0,182295.0,149824.0,"Laren, Netherlands"
1524559774255263745,2022-05-12 01:19:09+00:00,https://twitter.com/Gank_Of_Petojo/status/1524559774255263745,@CatatanAli07 Wokeh👍🏻😬,0,1,0,,486650220.0,Gank_Of_Petojo,17674.0,8214.0,182295.0,149824.0,"Laren, Netherlands"
1524559658383716352,2022-05-12 01:18:42+00:00,https://twitter.com/koh_alien/status/1524559658383716352,"@CatatanAli07 Bukan karena belum FB saya kan, hahaha...",0,0,0,,1.5228612430355292e+18,koh_alien,4463.0,3476.0,3838.0,4435.0,Di ambang sore
1524558956072366080,2022-05-12 01:15:54+00:00,https://twitter.com/Gank_Of_Petojo/status/1524558956072366080,"@CatatanAli07 Gak mungkinlah 1 jam🙈
Yo wes, gak usah dipaksain, gw dadakin &amp; gak ada perencanaan ke sini jd gak sempet janjian🙈",0,1,0,,486650220.0,Gank_Of_Petojo,17674.0,8214.0,182295.0,149824.0,"Laren, Netherlands"
1524558731018522624,2022-05-12 01:15:01+00:00,https://twitter.com/Srikandi_sunda/status/1524558731018522624,@CatatanAli07 Buka teel langsung liat ini...jadi naik mood https://t.co/Xq4TkAcSeN,0,0,0,,1.306413121720873e+18,Srikandi_sunda,14295.0,5371.0,57729.0,56969.0,Taiwan
1524558232253267968,2022-05-12 01:13:02+00:00,https://twitter.com/koh_alien/status/1524558232253267968,"@CatatanAli07 Waduh, kok bisa begitu ya?",0,1,0,,1.5228612430355292e+18,koh_alien,4463.0,3476.0,3838.0,4435.0,Di ambang sore
1524557454020775937,2022-05-12 01:09:56+00:00,https://twitter.com/Srikandi_sunda/status/1524557454020775937,@CatatanAli07 Ajoooorrrrr suuuummm https://t.co/fv1J8ZcP73,0,1,0,,1.306413121720873e+18,Srikandi_sunda,14295.0,5371.0,57729.0,56969.0,Taiwan
1524557401252261889,2022-05-12 01:09:44+00:00,https://twitter.com/Gank_Of_Petojo/status/1524557401252261889,"@CatatanAli07 Sama boss gue, cowo.
Case close😆😆😆",0,1,0,,486650220.0,Gank_Of_Petojo,17674.0,8214.0,182295.0,149824.0,"Laren, Netherlands"
1524556815953895424,2022-05-12 01:07:24+00:00,https://twitter.com/Gank_Of_Petojo/status/1524556815953895424,"@CatatanAli07 Seriuslah, jam 13 gw jalan ke semarang, kreta jam 4 ke jkt😅",0,1,0,,486650220.0,Gank_Of_Petojo,17674.0,8214.0,182295.0,149824.0,"Laren, Netherlands"
1524555543683026944,2022-05-12 01:02:21+00:00,https://twitter.com/Gank_Of_Petojo/status/1524555543683026944,"@CatatanAli07 Iya
Sini nyusul 😆",1,1,0,,486650220.0,Gank_Of_Petojo,17674.0,8214.0,182295.0,149824.0,"Laren, Netherlands"
1524555032955592704,2022-05-12 01:00:19+00:00,https://twitter.com/DjumadiDeddy/status/1524555032955592704,@CatatanAli07 Lah kenapa lagu itu...,0,1,0,,1.1015002983197491e+18,DjumadiDeddy,14132.0,12700.0,85878.0,66793.0,"Jakarta Selatan, Indonesia"
1524550773539246080,2022-05-12 00:43:23+00:00,https://twitter.com/buk4n_pej4b4t/status/1524550773539246080,@CatatanAli07 Ngono kwi kenopo bang?,0,0,0,,1.4383196717578609e+18,buk4n_pej4b4t,768.0,863.0,4150.0,1339.0,
1524245865325805568,2022-05-11 04:31:48+00:00,https://twitter.com/Ketankinco1/status/1524245865325805568,@CatatanAli07 Jijik banget,0,0,0,,1.3211815356979446e+18,Ketankinco1,1392.0,837.0,71250.0,9220.0,
1523288900847882240,2022-05-08 13:09:09+00:00,https://twitter.com/D1ng_d0ng__/status/1523288900847882240,@CatatanAli07 Polback li,0,1,0,,1.0433826402067988e+18,D1ng_d0ng__,5192.0,3776.0,13143.0,27703.0,سياك 💎 بيكانبارو 💢 رياو
1523070678005518336,2022-05-07 22:42:01+00:00,https://twitter.com/RadjaQueitaire/status/1523070678005518336,@CatatanAli07 Sami2 kang,0,0,0,,314491759.0,RadjaQueitaire,4252.0,4216.0,7910.0,7127.0,
1523062291133960192,2022-05-07 22:08:41+00:00,https://twitter.com/bembs20/status/1523062291133960192,@CatatanAli07 Done ya,0,0,0,,1.243791432118186e+18,bembs20,1970.0,4080.0,6971.0,104313.0,
1522916641109323776,2022-05-07 12:29:56+00:00,https://twitter.com/namialusuga/status/1522916641109323776,"@CatatanAli07 Saya netes udah lama tp followerr dikit, hiks. Hahhaa folbek dong, 😛😛",0,0,0,,552562533.0,namialusuga,346.0,763.0,7191.0,2201.0,South of Jakarta
1522899449588043777,2022-05-07 11:21:37+00:00,https://twitter.com/DharWid/status/1522899449588043777,"@CatatanAli07 Catatan yg ke berapa inih?? Hadeeeehh..
Done... polbek ye pak bro",0,0,0,,1.4330681394959032e+18,DharWid,967.0,1205.0,15776.0,25851.0,
1522878482346577921,2022-05-07 09:58:18+00:00,https://twitter.com/AzkaEmha/status/1522878482346577921,"@CatatanAli07 Done, FB..",0,0,0,,1.3475610337962598e+18,AzkaEmha,1084.0,1149.0,2540.0,1252.0,
1522837172612919301,2022-05-07 07:14:09+00:00,https://twitter.com/DickyHasbi3/status/1522837172612919301,@CatatanAli07 AKUN 3 HARI GA BISA DI BUKA HARI BARU BISA DI AKTIFKAN KEMBALI,0,0,0,,1.383343362749567e+18,DickyHasbi3,19.0,21.0,310.0,3005.0,
1522830148076470273,2022-05-07 06:46:14+00:00,https://twitter.com/qur_ta/status/1522830148076470273,"@CatatanAli07 Dah follow, tinggal difolbek yg belum, bg @CatatanAli07 ...",0,0,0,,1.1158668375715062e+18,qur_ta,1605.0,2644.0,34322.0,92.0,Kepulauan Riau
1522826423907479552,2022-05-07 06:31:26+00:00,https://twitter.com/SriHartonoKasra/status/1522826423907479552,"@CatatanAli07 Takut...
Kalo pro Anies...
Kalo pro Ganjar...",0,0,0,,477497574.0,SriHartonoKasra,4.0,40.0,633.0,16.0,Indonesia
